id,word,coordinations
166,collection,"54.97328,-1.61396"
166,items,"54.97328,-1.61396"
166,bread cheese,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,meal deals,"54.97328,-1.61396"
166,meal deal,"54.97328,-1.61396"
166,pizzas,"54.97328,-1.61396"
166,portion,"54.97328,-1.61396"
166,kebab chips,"54.97328,-1.61396"
166,bottle,"54.97328,-1.61396"
166,pop ltr,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,meal deal,"54.97328,-1.61396"
166,pizza,"54.97328,-1.61396"
166,chicken kebab,"54.97328,-1.61396"
166,chips,"54.97328,-1.61396"
166,salad,"54.97328,-1.61396"
166,donner kebab,"54.97328,-1.61396"
166,chips,"54.97328,-1.61396"
166,salad,"54.97328,-1.61396"
166,sauces,"54.97328,-1.61396"
166,bottle,"54.97328,-1.61396"
166,pop ltr,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,meal deal,"54.97328,-1.61396"
166,pizzas,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,meal deal,"54.97328,-1.61396"
166,pizza,"54.97328,-1.61396"
166,donner kebab,"54.97328,-1.61396"
166,chips,"54.97328,-1.61396"
166,salad,"54.97328,-1.61396"
166,sauce bottle,"54.97328,-1.61396"
166,pop ltr,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,meal deal,"54.97328,-1.61396"
166,parmesan,"54.97328,-1.61396"
166,chips,"54.97328,-1.61396"
166,salad,"54.97328,-1.61396"
166,sauce bottle,"54.97328,-1.61396"
166,pop ltr,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,meal deal,"54.97328,-1.61396"
166,donner kebabs,"54.97328,-1.61396"
166,chips,"54.97328,-1.61396"
166,salad,"54.97328,-1.61396"
166,sauces bottle,"54.97328,-1.61396"
166,pop ltr,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,meal deal,"54.97328,-1.61396"
166,pizzas,"54.97328,-1.61396"
166,kebab chips,"54.97328,-1.61396"
166,pop ltr,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,pizzas,"54.97328,-1.61396"
166,cheese tomato,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,onion peppers,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,funghi,"54.97328,-1.61396"
166,mushroom,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,vegetarian,"54.97328,-1.61396"
166,onion peppers pineapple olives,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,pizza,"54.97328,-1.61396"
166,cheese tomato chips,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,chicken,"54.97328,-1.61396"
166,chicken,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,polio,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,bbq chicken,"54.97328,-1.61396"
166,sauce chicken onion,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,chicken,"54.97328,-1.61396"
166,chicken peri sauce mushroom onion,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,chicken tikka,"54.97328,-1.61396"
166,sauce chicken onion peppers,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,chicken,"54.97328,-1.61396"
166,sauce chicken onion peppers,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,chicken,"54.97328,-1.61396"
166,chicken,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,pepperoni,"54.97328,-1.61396"
166,pepperoni,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,pepperoni,"54.97328,-1.61396"
166,pepperoni onion pepper,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,pineapple ham,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,milano,"54.97328,-1.61396"
166,ham mushroom,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,mushroom onion,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,kebab,"54.97328,-1.61396"
166,kebab,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,kebab,"54.97328,-1.61396"
166,keba garlic,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,calzone,"54.97328,-1.61396"
166,ham mushroom onion peppers,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,donner meat chicken onion,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,york,"54.97328,-1.61396"
166,chicken ham pepperoni onion,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,meat,"54.97328,-1.61396"
166,chicken pepperoni hame,"54.97328,-1.61396"
166,beef,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,delight,"54.97328,-1.61396"
166,donner meat onion,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,mushroom chicken ham,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,chicken,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,spicy,"54.97328,-1.61396"
166,jalapeno pepperoni,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,shot,"54.97328,-1.61396"
166,pepperoni chicken onion peppers,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,mexicano,"54.97328,-1.61396"
166,beef mushroom onion peppers,"54.97328,-1.61396"
166,jalapeno,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,inferno,"54.97328,-1.61396"
166,beef onion peppers,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,seafood,"54.97328,-1.61396"
166,tuna prawns mussels,"54.97328,-1.61396"
166,cockles,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,tuna,"54.97328,-1.61396"
166,tuna onion,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,pizza,"54.97328,-1.61396"
166,toppings,"54.97328,-1.61396"
166,choice,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,bread,"54.97328,-1.61396"
166,bread,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,bread cheese,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,mushroom,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,bread cheese,"54.97328,-1.61396"
166,chips,"54.97328,-1.61396"
166,salad,"54.97328,-1.61396"
166,dip,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,parmesans,"54.97328,-1.61396"
166,salad,"54.97328,-1.61396"
166,chips,"54.97328,-1.61396"
166,dip parmesan,"54.97328,-1.61396"
166,chicken breast,"54.97328,-1.61396"
166,breadcrumbs,"54.97328,-1.61396"
166,bchamel sauce,"54.97328,-1.61396"
166,chicken parmesan,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,mushroom,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,ham,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,parmesan,"54.97328,-1.61396"
166,pineapple ham,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,bbq sauce onion,"54.97328,-1.61396"
166,mushroom,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,pepperoni onion jalapeno,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,parmesan,"54.97328,-1.61396"
166,toppings,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,burgers,"54.97328,-1.61396"
166,salad,"54.97328,-1.61396"
166,sauce,"54.97328,-1.61396"
166,chips,"54.97328,-1.61396"
166,beef burger,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,cheese burger,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,chicken burger,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,chicken fillet burger,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,burger,"54.97328,-1.61396"
166,jalapeno,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,burger,"54.97328,-1.61396"
166,jalapeno,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,spam burger,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,king burger,"54.97328,-1.61396"
166,spam chicken,"54.97328,-1.61396"
166,cheeseburger,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,kebabs,"54.97328,-1.61396"
166,salad,"54.97328,-1.61396"
166,chips,"54.97328,-1.61396"
166,dip,"54.97328,-1.61396"
166,donner kebab,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,chicken kebab,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,chicken tikka kebab,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,chicken,"54.97328,-1.61396"
166,kebab,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,chicken,"54.97328,-1.61396"
166,donner,"54.97328,-1.61396"
166,kebab,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,kebab meat,"54.97328,-1.61396"
166,chips,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,kebab meat,"54.97328,-1.61396"
166,chips,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,portion kebab,"54.97328,-1.61396"
166,sauce,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,portion kebab,"54.97328,-1.61396"
166,sauce,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,kebab,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,wraps,"54.97328,-1.61396"
166,salad,"54.97328,-1.61396"
166,chips,"54.97328,-1.61396"
166,sauce,"54.97328,-1.61396"
166,wrap,"54.97328,-1.61396"
166,donner wrap,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,chicken wrap,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,wrap,"54.97328,-1.61396"
166,chicken,"54.97328,-1.61396"
166,donner,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,chips,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,salad wrap,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,sausage wrap,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,fish,"54.97328,-1.61396"
166,chips,"54.97328,-1.61396"
166,fish,"54.97328,-1.61396"
166,chips,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,fish,"54.97328,-1.61396"
166,chips,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,sausage,"54.97328,-1.61396"
166,chips,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,fritter,"54.97328,-1.61396"
166,chips,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,fish bites,"54.97328,-1.61396"
166,chips,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,fish bites,"54.97328,-1.61396"
166,chips,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,fish cake,"54.97328,-1.61396"
166,chips,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,haggis,"54.97328,-1.61396"
166,chips,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,cheese pattie,"54.97328,-1.61396"
166,chips,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,chips,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,chicken nuggets,"54.97328,-1.61396"
166,chips,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,corn beef pattie,"54.97328,-1.61396"
166,chips,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,smokey,"54.97328,-1.61396"
166,chips,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,kids meals,"54.97328,-1.61396"
166,chips,"54.97328,-1.61396"
166,drink,"54.97328,-1.61396"
166,kids chicken nuiggets,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,kids fish bites,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,kids,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,kids,"54.97328,-1.61396"
166,beef burger,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,kids sausage,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,sundries,"54.97328,-1.61396"
166,chips,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,chip,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,fish cod,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,fish cod,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,fish bites,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,fish bites,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,pcs,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,sausage,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,smokey sausage,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,onion rings,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,chicken nuggets,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,fish cake,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,spam fitter,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,suey roll,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,pie,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,corn beef pattie,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,cheese pattie,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,haggis,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,half chicken,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,chicken,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,chicken,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,side salad,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,mushroom,"54.97328,-1.61396"
166,cheese,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,potato wedges,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,bread,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,bun,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,burger,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,pineapple ring,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,chicken breast,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,cheesy,"54.97328,-1.61396"
166,chips,"54.97328,-1.61396"
166,cheesy,"54.97328,-1.61396"
166,chips,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,cheesy chips,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,cheesy chips chicken,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,cheesy chips,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,cheesy chips,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,cheesy,"54.97328,-1.61396"
166,chips pepperoni,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,sauces,"54.97328,-1.61396"
166,mayo,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,mayo,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,garlic sauce,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,sauce,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,chilli sauce,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,chilli sauce,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,gravy,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,gravy,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,mushy peas,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,mushy peas,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,beans,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,beans,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,curry sauce,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,curry sauce,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,drinks,"54.97328,-1.61396"
166,coke,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,diet coke,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,pepsi,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,coke,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,pepper,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,bru,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,pepsi bottle,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,bottle,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,pepper,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,water ml,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,coke bottle l,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,diet coke bottle,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,bottle l,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,bottle l,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,pepsi bottle,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,bottle l,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,bottle l,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,bottle l,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,lemonade bottle l,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,dandelion,"54.97328,-1.61396"
166,bottle,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,bru bottle l,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,cream,"54.97328,-1.61396"
166,sode bottle,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,desserts,"54.97328,-1.61396"
166,cheese cake,"54.97328,-1.61396"
166,slice,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
166,chocolate cake,"54.97328,-1.61396"
166,slice,"54.97328,-1.61396"
166,collection,"54.97328,-1.61396"
167,toggle navigation,"54.97328,-1.61396"
167,gills,"54.97328,-1.61396"
167,sunniside,"54.97328,-1.61396"
167,order,"54.97328,-1.61396"
167,discount,"54.97328,-1.61396"
167,offers,"54.97328,-1.61396"
167,cowboy,"54.97328,-1.61396"
167,burger,"54.97328,-1.61396"
167,sausage,"54.97328,-1.61396"
167,peasbeans,"54.97328,-1.61396"
167,side combo,"54.97328,-1.61396"
167,onion rings mushrooms portion,"54.97328,-1.61396"
167,potato wedges,"54.97328,-1.61396"
167,sauce,"54.97328,-1.61396"
167,quarter burger,"54.97328,-1.61396"
167,quarter pounder burger,"54.97328,-1.61396"
167,chips,"54.97328,-1.61396"
167,can,"54.97328,-1.61396"
167,drink,"54.97328,-1.61396"
167,pizza,"54.97328,-1.61396"
167,kebab,"54.97328,-1.61396"
167,pizza,"54.97328,-1.61396"
167,kebab meat chips,"54.97328,-1.61396"
167,l bottle,"54.97328,-1.61396"
167,drink,"54.97328,-1.61396"
167,pizza,"54.97328,-1.61396"
167,pizzas,"54.97328,-1.61396"
167,sauce,"54.97328,-1.61396"
167,l bottle,"54.97328,-1.61396"
167,drink,"54.97328,-1.61396"
167,pizza,"54.97328,-1.61396"
167,fish,"54.97328,-1.61396"
167,chips,"54.97328,-1.61396"
167,fish,"54.97328,-1.61396"
167,chips,"54.97328,-1.61396"
167,margherita pizza,"54.97328,-1.61396"
167,peas,"54.97328,-1.61396"
167,l bottle,"54.97328,-1.61396"
167,drink,"54.97328,-1.61396"
167,kebab feast,"54.97328,-1.61396"
167,donner kebab wrap chips,"54.97328,-1.61396"
167,kebab,"54.97328,-1.61396"
167,chilligarlic sauce,"54.97328,-1.61396"
167,l bottle,"54.97328,-1.61396"
167,drink,"54.97328,-1.61396"
167,chips,"54.97328,-1.61396"
167,pizza,"54.97328,-1.61396"
167,chips,"54.97328,-1.61396"
167,pizza,"54.97328,-1.61396"
167,pizzas,"54.97328,-1.61396"
167,margherita pizza,"54.97328,-1.61396"
167,cheese,"54.97328,-1.61396"
167,tomato,"54.97328,-1.61396"
167,pepperoni pizza,"54.97328,-1.61396"
167,cheese tomato,"54.97328,-1.61396"
167,pepperoni,"54.97328,-1.61396"
167,pizza,"54.97328,-1.61396"
167,cheese tomato ham,"54.97328,-1.61396"
167,mushroom,"54.97328,-1.61396"
167,pizza,"54.97328,-1.61396"
167,cheese tomato ham,"54.97328,-1.61396"
167,pineapple,"54.97328,-1.61396"
167,pizza,"54.97328,-1.61396"
167,cheese tomato,"54.97328,-1.61396"
167,chips,"54.97328,-1.61396"
167,pizza,"54.97328,-1.61396"
167,cheese tomato ham mushroom,"54.97328,-1.61396"
167,pineapple,"54.97328,-1.61396"
167,chicken kiev,"54.97328,-1.61396"
167,pizza,"54.97328,-1.61396"
167,cheese tomato garlic,"54.97328,-1.61396"
167,chicken,"54.97328,-1.61396"
167,chicken,"54.97328,-1.61396"
167,pizza,"54.97328,-1.61396"
167,cheese tomato chicken ham,"54.97328,-1.61396"
167,mushroom,"54.97328,-1.61396"
167,chicken,"54.97328,-1.61396"
167,pizza,"54.97328,-1.61396"
167,cheese hoisin sauce chicken onions,"54.97328,-1.61396"
167,pizza,"54.97328,-1.61396"
167,cheese tomato,"54.97328,-1.61396"
167,volcano pizza,"54.97328,-1.61396"
167,cheese tomato pepperoni peppers,"54.97328,-1.61396"
167,jalapenos,"54.97328,-1.61396"
167,pizza,"54.97328,-1.61396"
167,cheese tomato beef pepperoni onion,"54.97328,-1.61396"
167,jalapenos,"54.97328,-1.61396"
167,pizza,"54.97328,-1.61396"
167,onion mushroom,"54.97328,-1.61396"
167,jalapenos,"54.97328,-1.61396"
167,inferno pizza,"54.97328,-1.61396"
167,cheese mushroom onion peppers,"54.97328,-1.61396"
167,jalapenos,"54.97328,-1.61396"
167,pizza,"54.97328,-1.61396"
167,cheese tomato mushroom onion pineapple tomato,"54.97328,-1.61396"
167,peppers,"54.97328,-1.61396"
167,barbecue pizza,"54.97328,-1.61396"
167,cheese barbecue base ham onion,"54.97328,-1.61396"
167,chicken,"54.97328,-1.61396"
167,tuna pizza,"54.97328,-1.61396"
167,cheese tomato tuna onion,"54.97328,-1.61396"
167,seafood pizza,"54.97328,-1.61396"
167,cheese tomato tuna prawns,"54.97328,-1.61396"
167,mussels,"54.97328,-1.61396"
167,kebab pizza,"54.97328,-1.61396"
167,cheese tomato chilli,"54.97328,-1.61396"
167,kebab,"54.97328,-1.61396"
167,onion,"54.97328,-1.61396"
167,toscana pizza,"54.97328,-1.61396"
167,cheese tomato mushroom pepperoni,"54.97328,-1.61396"
167,ham,"54.97328,-1.61396"
167,meat feast pizza,"54.97328,-1.61396"
167,cheese tomato chicken ham spicy beef pepperoni,"54.97328,-1.61396"
167,meaty pizza,"54.97328,-1.61396"
167,cheese tomato pepperoni,"54.97328,-1.61396"
167,ham,"54.97328,-1.61396"
167,jalapenos,"54.97328,-1.61396"
167,pizza,"54.97328,-1.61396"
167,cheese,"54.97328,-1.61396"
167,tomato,"54.97328,-1.61396"
167,toppings,"54.97328,-1.61396"
167,bread,"54.97328,-1.61396"
167,bread,"54.97328,-1.61396"
167,bread,"54.97328,-1.61396"
167,cheese,"54.97328,-1.61396"
167,bread,"54.97328,-1.61396"
167,cheese,"54.97328,-1.61396"
167,mushroom,"54.97328,-1.61396"
167,burgers,"54.97328,-1.61396"
167,beef burger,"54.97328,-1.61396"
167,cheeseburger,"54.97328,-1.61396"
167,burger,"54.97328,-1.61396"
167,pineapple,"54.97328,-1.61396"
167,cheese,"54.97328,-1.61396"
167,burger,"54.97328,-1.61396"
167,cheese,"54.97328,-1.61396"
167,jalapenos,"54.97328,-1.61396"
167,chicken burger,"54.97328,-1.61396"
167,chicken burger,"54.97328,-1.61396"
167,vegetable burger,"54.97328,-1.61396"
167,vegetable burger,"54.97328,-1.61396"
167,cheese,"54.97328,-1.61396"
167,kebabs,"54.97328,-1.61396"
167,donner kebab,"54.97328,-1.61396"
167,bread,"54.97328,-1.61396"
167,saladchips,"54.97328,-1.61396"
167,chilligarlicmint sauce,"54.97328,-1.61396"
167,donner kebab,"54.97328,-1.61396"
167,bread,"54.97328,-1.61396"
167,saladchips,"54.97328,-1.61396"
167,chilligarlicmint sauce,"54.97328,-1.61396"
167,donner kebab,"54.97328,-1.61396"
167,bread,"54.97328,-1.61396"
167,pitta,"54.97328,-1.61396"
167,saladchips,"54.97328,-1.61396"
167,chilligarlicmint sauce,"54.97328,-1.61396"
167,kebab,"54.97328,-1.61396"
167,lamb,"54.97328,-1.61396"
167,sticks,"54.97328,-1.61396"
167,bread,"54.97328,-1.61396"
167,saladchips,"54.97328,-1.61396"
167,chilligarlicmint sauce,"54.97328,-1.61396"
167,meat,"54.97328,-1.61396"
167,sauce,"54.97328,-1.61396"
167,meat,"54.97328,-1.61396"
167,chips,"54.97328,-1.61396"
167,sauce,"54.97328,-1.61396"
167,meat,"54.97328,-1.61396"
167,bread,"54.97328,-1.61396"
167,meat sandwich,"54.97328,-1.61396"
167,sauce,"54.97328,-1.61396"
167,wraps,"54.97328,-1.61396"
167,donner wrap,"54.97328,-1.61396"
167,wraps,"54.97328,-1.61396"
167,saladchips,"54.97328,-1.61396"
167,chilligarlicmint sauce,"54.97328,-1.61396"
167,seekh wrap,"54.97328,-1.61396"
167,wraps,"54.97328,-1.61396"
167,saladchips,"54.97328,-1.61396"
167,chilligarlicmint sauce,"54.97328,-1.61396"
167,menu,"54.97328,-1.61396"
167,chicken breast,"54.97328,-1.61396"
167,half chicken,"54.97328,-1.61396"
167,chicken nuggets,"54.97328,-1.61396"
167,cod,"54.97328,-1.61396"
167,chips,"54.97328,-1.61396"
167,fish bites,"54.97328,-1.61396"
167,sausage,"54.97328,-1.61396"
167,sausage,"54.97328,-1.61396"
167,onion pie,"54.97328,-1.61396"
167,fish cake,"54.97328,-1.61396"
167,beef pattie,"54.97328,-1.61396"
167,cheese pattie,"54.97328,-1.61396"
167,haggis,"54.97328,-1.61396"
167,suey roll,"54.97328,-1.61396"
167,chip,"54.97328,-1.61396"
167,spam fritter,"54.97328,-1.61396"
167,pineapple ring,"54.97328,-1.61396"
167,scampi,"54.97328,-1.61396"
167,pieces,"54.97328,-1.61396"
167,sundries,"54.97328,-1.61396"
167,bread bun,"54.97328,-1.61396"
167,bread,"54.97328,-1.61396"
167,onion rings,"54.97328,-1.61396"
167,pieces,"54.97328,-1.61396"
167,mushrooms,"54.97328,-1.61396"
167,pieces,"54.97328,-1.61396"
167,potato wedges,"54.97328,-1.61396"
167,chips,"54.97328,-1.61396"
167,sauce,"54.97328,-1.61396"
167,cheesy,"54.97328,-1.61396"
167,chips,"54.97328,-1.61396"
167,peas,"54.97328,-1.61396"
167,beans,"54.97328,-1.61396"
167,salad,"54.97328,-1.61396"
167,cheese,"54.97328,-1.61396"
167,bread,"54.97328,-1.61396"
167,salad,"54.97328,-1.61396"
167,sauces,"54.97328,-1.61396"
167,curry,"54.97328,-1.61396"
167,sauce,"54.97328,-1.61396"
167,gravy sauce,"54.97328,-1.61396"
167,sauce,"54.97328,-1.61396"
167,sauce,"54.97328,-1.61396"
167,mint sauce,"54.97328,-1.61396"
167,barbecue sauce,"54.97328,-1.61396"
