id,word,coordination
168,fish,"54.97328,-1.61396"
168,fish,"54.97328,-1.61396"
168,fish,"54.97328,-1.61396"
168,fish,"54.97328,-1.61396"
169,fish,"54.97328,-1.61396"
169,fish,"54.97328,-1.61396"
170,fish,"54.97328,-1.61396"
170,fish,"54.97328,-1.61396"
170,fish,"54.97328,-1.61396"
170,fish,"54.97328,-1.61396"
170,fish,"54.97328,-1.61396"
170,fish,"54.97328,-1.61396"
170,fish,"54.97328,-1.61396"
170,fish,"54.97328,-1.61396"
170,fish,"54.97328,-1.61396"
170,fish,"54.97328,-1.61396"
172,fish,"54.97328,-1.61396"
172,fish,"54.97328,-1.61396"
172,fish,"54.97328,-1.61396"
174,fish,"54.97328,-1.61396"
174,fish,"54.97328,-1.61396"
175,fish,"54.97328,-1.61396"
175,fish,"54.97328,-1.61396"
175,fish,"54.97328,-1.61396"
175,fish,"54.97328,-1.61396"
198,fish,"55.07216,-3.60218"
198,fish,"55.07216,-3.60218"
198,fish,"55.07216,-3.60218"
200,fish,"55.07216,-3.60218"
202,fish,"55.07216,-3.60218"
202,fish,"55.07216,-3.60218"
215,fish,"55.45862,-4.62849"
215,fish,"55.45862,-4.62849"
215,fish,"55.45862,-4.62849"
215,fish,"55.45862,-4.62849"
215,fish,"55.45862,-4.62849"
215,fish,"55.45862,-4.62849"
215,fish,"55.45862,-4.62849"
215,fish,"55.45862,-4.62849"
215,fish,"55.45862,-4.62849"
215,fish,"55.45862,-4.62849"
215,fish,"55.45862,-4.62849"
216,fish,"55.45862,-4.62849"
216,fish,"55.45862,-4.62849"
216,fish,"55.45862,-4.62849"
216,fish,"55.45862,-4.62849"
216,fish,"55.45862,-4.62849"
216,fish,"55.45862,-4.62849"
216,fish,"55.45862,-4.62849"
217,fish,"55.45862,-4.62849"
217,fish,"55.45862,-4.62849"
217,fish,"55.45862,-4.62849"
219,fish,"55.45862,-4.62849"
219,fish,"55.45862,-4.62849"
219,fish,"55.45862,-4.62849"
219,fish,"55.45862,-4.62849"
219,fish,"55.45862,-4.62849"
25,fish,"55.86515,-4.25763"
25,fish,"55.86515,-4.25763"
25,fish,"55.86515,-4.25763"
25,fish,"55.86515,-4.25763"
25,fish,"55.86515,-4.25763"
25,fish,"55.86515,-4.25763"
25,fish,"55.86515,-4.25763"
25,fish,"55.86515,-4.25763"
26,fish,"55.86515,-4.25763"
26,fish,"55.86515,-4.25763"
26,fish,"55.86515,-4.25763"
26,fish,"55.86515,-4.25763"
26,fish,"55.86515,-4.25763"
27,fish,"55.86515,-4.25763"
27,fish,"55.86515,-4.25763"
27,fish,"55.86515,-4.25763"
27,fish,"55.86515,-4.25763"
27,fish,"55.86515,-4.25763"
28,fish,"55.86515,-4.25763"
28,fish,"55.86515,-4.25763"
28,fish,"55.86515,-4.25763"
28,fish,"55.86515,-4.25763"
28,fish,"55.86515,-4.25763"
28,fish,"55.86515,-4.25763"
28,fish,"55.86515,-4.25763"
28,fish,"55.86515,-4.25763"
29,fish,"55.86515,-4.25763"
29,fish,"55.86515,-4.25763"
29,fish,"55.86515,-4.25763"
29,fish,"55.86515,-4.25763"
29,fish,"55.86515,-4.25763"
29,fish,"55.86515,-4.25763"
30,fish,"55.86515,-4.25763"
30,fish,"55.86515,-4.25763"
30,fish,"55.86515,-4.25763"
30,fish,"55.86515,-4.25763"
30,fish,"55.86515,-4.25763"
30,fish,"55.86515,-4.25763"
30,fish,"55.86515,-4.25763"
30,fish,"55.86515,-4.25763"
31,fish,"55.86515,-4.25763"
31,fish,"55.86515,-4.25763"
31,fish,"55.86515,-4.25763"
31,fish,"55.86515,-4.25763"
32,fish,"55.86515,-4.25763"
32,fish,"55.86515,-4.25763"
32,fish,"55.86515,-4.25763"
32,fish,"55.86515,-4.25763"
32,fish,"55.86515,-4.25763"
32,fish,"55.86515,-4.25763"
32,fish,"55.86515,-4.25763"
32,fish,"55.86515,-4.25763"
32,fish,"55.86515,-4.25763"
32,fish,"55.86515,-4.25763"
32,fish,"55.86515,-4.25763"
32,fish,"55.86515,-4.25763"
32,fish,"55.86515,-4.25763"
33,fish,"55.86515,-4.25763"
33,fish,"55.86515,-4.25763"
33,fish,"55.86515,-4.25763"
33,fish,"55.86515,-4.25763"
33,fish,"55.86515,-4.25763"
33,fish,"55.86515,-4.25763"
33,fish,"55.86515,-4.25763"
34,fish,"55.86515,-4.25763"
34,fish,"55.86515,-4.25763"
34,fish,"55.86515,-4.25763"
34,fish,"55.86515,-4.25763"
34,fish,"55.86515,-4.25763"
34,fish,"55.86515,-4.25763"
35,fish,"55.86515,-4.25763"
35,fish,"55.86515,-4.25763"
35,fish,"55.86515,-4.25763"
35,fish,"55.86515,-4.25763"
35,fish,"55.86515,-4.25763"
35,fish,"55.86515,-4.25763"
35,fish,"55.86515,-4.25763"
35,fish,"55.86515,-4.25763"
35,fish,"55.86515,-4.25763"
35,fish,"55.86515,-4.25763"
36,fish,"55.86515,-4.25763"
36,fish,"55.86515,-4.25763"
36,fish,"55.86515,-4.25763"
36,fish,"55.86515,-4.25763"
36,fish,"55.86515,-4.25763"
36,fish,"55.86515,-4.25763"
37,fish,"55.86515,-4.25763"
37,fish,"55.86515,-4.25763"
37,fish,"55.86515,-4.25763"
37,fish,"55.86515,-4.25763"
37,fish,"55.86515,-4.25763"
37,fish,"55.86515,-4.25763"
37,fish,"55.86515,-4.25763"
37,fish,"55.86515,-4.25763"
37,fish,"55.86515,-4.25763"
37,fish,"55.86515,-4.25763"
37,fish,"55.86515,-4.25763"
37,fish,"55.86515,-4.25763"
37,fish,"55.86515,-4.25763"
38,fish,"55.86515,-4.25763"
38,fish,"55.86515,-4.25763"
38,fish,"55.86515,-4.25763"
38,fish,"55.86515,-4.25763"
38,fish,"55.86515,-4.25763"
38,fish,"55.86515,-4.25763"
38,fish,"55.86515,-4.25763"
38,fish,"55.86515,-4.25763"
38,fish,"55.86515,-4.25763"
38,fish,"55.86515,-4.25763"
39,fish,"55.86515,-4.25763"
39,fish,"55.86515,-4.25763"
39,fish,"55.86515,-4.25763"
39,fish,"55.86515,-4.25763"
39,fish,"55.86515,-4.25763"
39,fish,"55.86515,-4.25763"
39,fish,"55.86515,-4.25763"
39,fish,"55.86515,-4.25763"
39,fish,"55.86515,-4.25763"
85,fish,"55.95206,-3.19648"
85,fish,"55.95206,-3.19648"
85,fish,"55.95206,-3.19648"
85,fish,"55.95206,-3.19648"
86,fish,"55.95206,-3.19648"
86,fish,"55.95206,-3.19648"
86,fish,"55.95206,-3.19648"
86,fish,"55.95206,-3.19648"
86,fish,"55.95206,-3.19648"
86,fish,"55.95206,-3.19648"
86,fish,"55.95206,-3.19648"
86,fish,"55.95206,-3.19648"
87,fish,"55.95206,-3.19648"
87,fish,"55.95206,-3.19648"
87,fish,"55.95206,-3.19648"
87,fish,"55.95206,-3.19648"
87,fish,"55.95206,-3.19648"
87,fish,"55.95206,-3.19648"
87,fish,"55.95206,-3.19648"
87,fish,"55.95206,-3.19648"
88,fish,"55.95206,-3.19648"
88,fish,"55.95206,-3.19648"
88,fish,"55.95206,-3.19648"
89,fish,"55.95206,-3.19648"
89,fish,"55.95206,-3.19648"
89,fish,"55.95206,-3.19648"
90,fish,"55.95206,-3.19648"
90,fish,"55.95206,-3.19648"
90,fish,"55.95206,-3.19648"
90,fish,"55.95206,-3.19648"
91,fish,"55.95206,-3.19648"
91,fish,"55.95206,-3.19648"
91,fish,"55.95206,-3.19648"
91,fish,"55.95206,-3.19648"
92,fish,"55.95206,-3.19648"
92,fish,"55.95206,-3.19648"
92,fish,"55.95206,-3.19648"
92,fish,"55.95206,-3.19648"
92,fish,"55.95206,-3.19648"
92,fish,"55.95206,-3.19648"
93,fish,"55.95206,-3.19648"
93,fish,"55.95206,-3.19648"
93,fish,"55.95206,-3.19648"
94,fish,"55.95206,-3.19648"
94,fish,"55.95206,-3.19648"
94,fish,"55.95206,-3.19648"
94,fish,"55.95206,-3.19648"
95,fish,"55.95206,-3.19648"
95,fish,"55.95206,-3.19648"
95,fish,"55.95206,-3.19648"
96,fish,"55.95206,-3.19648"
96,fish,"55.95206,-3.19648"
96,fish,"55.95206,-3.19648"
96,fish,"55.95206,-3.19648"
96,fish,"55.95206,-3.19648"
97,fish,"55.95206,-3.19648"
97,fish,"55.95206,-3.19648"
98,fish,"55.95206,-3.19648"
98,fish,"55.95206,-3.19648"
191,fish,"56.46913,-2.97489"
191,fish,"56.46913,-2.97489"
191,fish,"56.46913,-2.97489"
192,fish,"56.46913,-2.97489"
192,fish,"56.46913,-2.97489"
192,fish,"56.46913,-2.97489"
192,fish,"56.46913,-2.97489"
193,fish,"56.46913,-2.97489"
193,fish,"56.46913,-2.97489"
193,fish,"56.46913,-2.97489"
193,fish,"56.46913,-2.97489"
194,fish,"56.46913,-2.97489"
194,fish,"56.46913,-2.97489"
195,fish,"56.46913,-2.97489"
195,fish,"56.46913,-2.97489"
195,fish,"56.46913,-2.97489"
195,fish,"56.46913,-2.97489"
189,fish,"57.14369,-2.09814"
196,fish,"57.47908,-4.22398"
196,fish,"57.47908,-4.22398"
197,fish,"57.47908,-4.22398"
197,fish,"57.47908,-4.22398"
197,fish,"57.47908,-4.22398"
234,fishcake,"50.15201,-5.06654"
229,fishcake,"51.48,-3.18"
229,fishcake,"51.48,-3.18"
1,fishcake,"51.51279,-0.09184"
10,fishcake,"51.51279,-0.09184"
114,fishcake,"53.00415,-2.18538"
82,fishcake,"53.38297,-1.4659"
126,fishcake,"53.79391,-1.75206"
174,fishcake,"54.97328,-1.61396"
232,fishcakechips,"50.15201,-5.06654"
231,fishcakes,"50.37771,-4.14082"
56,fishcakes,"51.45523,-2.59665"
3,fishcakes,"51.51279,-0.09184"
3,fishcakes,"51.51279,-0.09184"
114,fishcakes,"53.00415,-2.18538"
59,fishcakes,"53.41058,-2.97794"
162,fishcakes,"54.58333,-5.93333"
178,fishcakes,"54.90465,-1.38222"
174,fishcakes,"54.97328,-1.61396"
174,fishcakes,"54.97328,-1.61396"
190,fishcakes,"56.46913,-2.97489"
190,fishcakes,"56.46913,-2.97489"
190,fishcakes,"56.46913,-2.97489"
192,fishcakes,"56.46913,-2.97489"
193,fishcakes,"56.46913,-2.97489"
193,fishcakes,"56.46913,-2.97489"
162,fishcity bbq sauce,"54.58333,-5.93333"
162,fishcity scampi,"54.58333,-5.93333"
10,fishcotheque web development,"51.51279,-0.09184"
10,fishcotheque,"51.51279,-0.09184"
10,fishcotheque,"51.51279,-0.09184"
240,fisheries,"52.63220,1.28925"
107,fisheries,"52.6386,-1.13169"
121,fisheries,"53.79391,-1.75206"
121,fisheries,"53.79391,-1.75206"
122,fisheries,"53.79391,-1.75206"
122,fisheries,"53.79391,-1.75206"
122,fisheries,"53.79391,-1.75206"
124,fisheries,"53.79391,-1.75206"
124,fisheries,"53.79391,-1.75206"
126,fisheries,"53.79391,-1.75206"
45,fisheries,"53.79648,-1.54785"
45,fisheries,"53.79648,-1.54785"
45,fisheries,"53.79648,-1.54785"
27,fisheries,"55.86515,-4.25763"
162,fisherman,"54.58333,-5.93333"
162,fisherman,"54.58333,-5.93333"
162,fisherman,"54.58333,-5.93333"
162,fishermans curry,"54.58333,-5.93333"
162,fishermans mission kilkeel,"54.58333,-5.93333"
124,fishery,"53.79391,-1.75206"
59,fishfinger chips peas,"53.41058,-2.97794"
59,fishfinger,"53.41058,-2.97794"
220,fishfinger,"54.32822,-2.74565"
59,fishfingers,"53.41058,-2.97794"
124,fishing fish,"53.79391,-1.75206"
162,fishing practices,"54.58333,-5.93333"
124,fishing,"53.79391,-1.75206"
124,fishing,"53.79391,-1.75206"
124,fishing,"53.79391,-1.75206"
57,fishminster,"51.45523,-2.59665"
170,fishmonger seafood restaurant,"54.97328,-1.61396"
7,fishmonger,"51.51279,-0.09184"
7,fishmongers,"51.51279,-0.09184"
140,fishwith naan,"52.9536,-1.15047"
84,fisn,"53.38297,-1.4659"
31,fizzy,"55.86515,-4.25763"
32,flakes,"55.86515,-4.25763"
32,flakes,"55.86515,-4.25763"
32,flakes,"55.86515,-4.25763"
239,flame grill,"52.63220,1.28925"
239,flame grill,"52.63220,1.28925"
139,flame grill,"52.9536,-1.15047"
139,flame grills,"52.9536,-1.15047"
60,flame,"53.41058,-2.97794"
69,flame,"53.48095,-2.23743"
69,flame,"53.48095,-2.23743"
26,flame,"55.86515,-4.25763"
26,flame,"55.86515,-4.25763"
26,flame,"55.86515,-4.25763"
26,flame,"55.86515,-4.25763"
191,flame,"56.46913,-2.97489"
192,flame,"56.46913,-2.97489"
17,flamethrower,"52.48142,-1.89983"
17,flamethrower,"52.48142,-1.89983"
58,flavour,"51.45523,-2.59665"
229,flavour,"51.48,-3.18"
229,flavour,"51.48,-3.18"
6,flavour,"51.51279,-0.09184"
6,flavour,"51.51279,-0.09184"
133,flavour,"52.40656,-1.51217"
133,flavour,"52.40656,-1.51217"
16,flavour,"52.48142,-1.89983"
20,flavour,"52.48142,-1.89983"
22,flavour,"52.48142,-1.89983"
69,flavour,"53.48095,-2.23743"
69,flavour,"53.48095,-2.23743"
70,flavour,"53.48095,-2.23743"
150,flavour,"53.7446,-0.33525"
152,flavour,"53.7446,-0.33525"
152,flavour,"53.7446,-0.33525"
126,flavour,"53.79391,-1.75206"
157,flavour,"54.58333,-5.93333"
219,flavour,"55.45862,-4.62849"
219,flavour,"55.45862,-4.62849"
219,flavour,"55.45862,-4.62849"
219,flavour,"55.45862,-4.62849"
219,flavour,"55.45862,-4.62849"
33,flavour,"55.86515,-4.25763"
33,flavour,"55.86515,-4.25763"
33,flavour,"55.86515,-4.25763"
87,flavour,"55.95206,-3.19648"
195,flavour,"56.46913,-2.97489"
195,flavour,"56.46913,-2.97489"
87,flavours list,"55.95206,-3.19648"
229,flavours,"51.48,-3.18"
13,flavours,"52.48142,-1.89983"
13,flavours,"52.48142,-1.89983"
114,flavours,"53.00415,-2.18538"
41,flavours,"53.79648,-1.54785"
49,flavours,"53.79648,-1.54785"
51,flavours,"53.79648,-1.54785"
174,flavours,"54.97328,-1.61396"
27,flavours,"55.86515,-4.25763"
34,flavours,"55.86515,-4.25763"
34,flavours,"55.86515,-4.25763"
87,flavours,"55.95206,-3.19648"
87,flavours,"55.95206,-3.19648"
87,flavours,"55.95206,-3.19648"
87,flavours,"55.95206,-3.19648"
234,flora,"50.15201,-5.06654"
234,flora,"50.15201,-5.06654"
234,flora,"50.15201,-5.06654"
234,flora,"50.15201,-5.06654"
234,flora,"50.15201,-5.06654"
224,flour flour,"54.89228,-2.93206"
201,flour yeast sugar chocolate,"55.07216,-3.60218"
150,flour,"53.7446,-0.33525"
224,flour,"54.89228,-2.93206"
224,flour,"54.89228,-2.93206"
201,flour,"55.07216,-3.60218"
201,flour,"55.07216,-3.60218"
87,flour,"55.95206,-3.19648"
87,flour,"55.95206,-3.19648"
197,flour,"57.47908,-4.22398"
174,flouredbun,"54.97328,-1.61396"
6,flower,"51.51279,-0.09184"
224,flower,"54.89228,-2.93206"
6,flowers liquorice,"51.51279,-0.09184"
46,foam,"53.79648,-1.54785"
201,focaccia,"55.07216,-3.60218"
201,focaccia,"55.07216,-3.60218"
217,foccacia pizza,"55.45862,-4.62849"
217,foccacia pizza,"55.45862,-4.62849"
149,focus,"53.7446,-0.33525"
164,followinglb burger suppersteakette suppersausage,"54.58333,-5.93333"
236,foo dishes,"50.71936,-3.53271"
237,foo dishes,"52.20765,0.13200"
60,foo dishes,"53.41058,-2.97794"
63,foo dishes,"53.41058,-2.97794"
64,foo dishes,"53.41058,-2.97794"
237,foo ls,"52.20765,0.13200"
237,foo yung l,"52.20765,0.13200"
236,foo yung,"50.71936,-3.53271"
236,foo yung,"50.71936,-3.53271"
60,foo yung,"53.41058,-2.97794"
60,foo yung,"53.41058,-2.97794"
61,foo yung,"53.41058,-2.97794"
63,foo yung,"53.41058,-2.97794"
63,foo yung,"53.41058,-2.97794"
64,foo yung,"53.41058,-2.97794"
64,foo yung,"53.41058,-2.97794"
224,foo yung,"54.89228,-2.93206"
5,food allergens,"51.51279,-0.09184"
101,food allergies,"51.48,-3.18"
121,food allergies,"53.79391,-1.75206"
48,food allergies,"53.79648,-1.54785"
162,food allergies,"54.58333,-5.93333"
121,food allergy,"53.79391,-1.75206"
48,food allergy,"53.79648,-1.54785"
164,food chip shop burgers,"54.58333,-5.93333"
183,food delivery service,"50.83333,0.13333"
131,food desserts,"52.40656,-1.51217"
126,food handling,"53.79391,-1.75206"
101,food hygiene rating,"51.48,-3.18"
75,food hygiene rating,"53.48095,-2.23743"
76,food hygiene rating,"53.48095,-2.23743"
126,food hygiene,"53.79391,-1.75206"
52,food hygiene,"53.79648,-1.54785"
52,food hygiene,"53.79648,-1.54785"
52,food hygiene,"53.79648,-1.54785"
51,food ice cream,"53.79648,-1.54785"
189,food ice cream,"57.14369,-2.09814"
169,food labelling regulations,"54.97328,-1.61396"
39,food meal,"55.86515,-4.25763"
39,food meal,"55.86515,-4.25763"
11,food menu,"51.51279,-0.09184"
7,food menu,"51.51279,-0.09184"
43,food menu,"53.79648,-1.54785"
198,food menu,"55.07216,-3.60218"
216,food menu,"55.45862,-4.62849"
216,food menu,"55.45862,-4.62849"
216,food menu,"55.45862,-4.62849"
147,food options,"52.9536,-1.15047"
126,food safety officer,"53.79391,-1.75206"
126,food safety,"53.79391,-1.75206"
126,food safety,"53.79391,-1.75206"
235,food service,"50.71936,-3.53271"
225,food staff,"51.62125,-3.94490"
126,food standards agency,"53.79391,-1.75206"
230,food standards,"50.37771,-4.14082"
183,food taxi call dinnergo,"50.83333,0.13333"
162,food traceability,"54.58333,-5.93333"
164,food type,"54.58333,-5.93333"
232,food,"50.15201,-5.06654"
232,food,"50.15201,-5.06654"
232,food,"50.15201,-5.06654"
233,food,"50.15201,-5.06654"
233,food,"50.15201,-5.06654"
234,food,"50.15201,-5.06654"
234,food,"50.15201,-5.06654"
235,food,"50.71936,-3.53271"
235,food,"50.71936,-3.53271"
235,food,"50.71936,-3.53271"
235,food,"50.71936,-3.53271"
236,food,"50.71936,-3.53271"
183,food,"50.83333,0.13333"
183,food,"50.83333,0.13333"
183,food,"50.83333,0.13333"
183,food,"50.83333,0.13333"
183,food,"50.83333,0.13333"
56,food,"51.45523,-2.59665"
100,food,"51.48,-3.18"
101,food,"51.48,-3.18"
102,food,"51.48,-3.18"
228,food,"51.48,-3.18"
229,food,"51.48,-3.18"
1,food,"51.51279,-0.09184"
5,food,"51.51279,-0.09184"
8,food,"51.51279,-0.09184"
8,food,"51.51279,-0.09184"
225,food,"51.62125,-3.94490"
16,food,"52.48142,-1.89983"
20,food,"52.48142,-1.89983"
21,food,"52.48142,-1.89983"
240,food,"52.63220,1.28925"
137,food,"52.9536,-1.15047"
81,food,"53.38297,-1.4659"
81,food,"53.38297,-1.4659"
81,food,"53.38297,-1.4659"
64,food,"53.41058,-2.97794"
69,food,"53.48095,-2.23743"
71,food,"53.48095,-2.23743"
76,food,"53.48095,-2.23743"
149,food,"53.7446,-0.33525"
149,food,"53.7446,-0.33525"
149,food,"53.7446,-0.33525"
151,food,"53.7446,-0.33525"
124,food,"53.79391,-1.75206"
124,food,"53.79391,-1.75206"
126,food,"53.79391,-1.75206"
126,food,"53.79391,-1.75206"
126,food,"53.79391,-1.75206"
44,food,"53.79648,-1.54785"
45,food,"53.79648,-1.54785"
45,food,"53.79648,-1.54785"
46,food,"53.79648,-1.54785"
46,food,"53.79648,-1.54785"
162,food,"54.58333,-5.93333"
163,food,"54.58333,-5.93333"
163,food,"54.58333,-5.93333"
163,food,"54.58333,-5.93333"
164,food,"54.58333,-5.93333"
164,food,"54.58333,-5.93333"
164,food,"54.58333,-5.93333"
210,food,"54.77560,-1.58374"
224,food,"54.89228,-2.93206"
224,food,"54.89228,-2.93206"
224,food,"54.89228,-2.93206"
180,food,"54.90465,-1.38222"
180,food,"54.90465,-1.38222"
180,food,"54.90465,-1.38222"
169,food,"54.97328,-1.61396"
173,food,"54.97328,-1.61396"
32,food,"55.86515,-4.25763"
32,food,"55.86515,-4.25763"
33,food,"55.86515,-4.25763"
35,food,"55.86515,-4.25763"
89,food,"55.95206,-3.19648"
91,food,"55.95206,-3.19648"
92,food,"55.95206,-3.19648"
94,food,"55.95206,-3.19648"
96,food,"55.95206,-3.19648"
98,food,"55.95206,-3.19648"
196,food,"57.47908,-4.22398"
197,food,"57.47908,-4.22398"
5,foods,"51.51279,-0.09184"
7,foods,"51.51279,-0.09184"
131,foods,"52.40656,-1.51217"
150,foods,"53.7446,-0.33525"
224,foods,"54.89228,-2.93206"
224,foods,"54.89228,-2.93206"
224,foods,"54.89228,-2.93206"
224,foods,"54.89228,-2.93206"
35,foods,"55.86515,-4.25763"
64,foodvis alwayvnice,"53.41058,-2.97794"
157,foot sausage hotdog,"54.58333,-5.93333"
114,foot,"53.00415,-2.18538"
114,foot,"53.00415,-2.18538"
220,foot,"54.32822,-2.74565"
157,foot,"54.58333,-5.93333"
220,footlong,"54.32822,-2.74565"
231,ford park road,"50.37771,-4.14082"
231,ford park road,"50.37771,-4.14082"
112,forest east,"52.6386,-1.13169"
112,forest east,"52.6386,-1.13169"
6,forest fruit herbs,"51.51279,-0.09184"
6,forest fruits spices cherries,"51.51279,-0.09184"
49,forest,"53.79648,-1.54785"
32,fork,"55.86515,-4.25763"
47,forks,"53.79648,-1.54785"
201,formaggi,"55.07216,-3.60218"
201,formaggi,"55.07216,-3.60218"
201,formaggi,"55.07216,-3.60218"
201,formaggi,"55.07216,-3.60218"
51,formaggio,"53.79648,-1.54785"
51,formaggio,"53.79648,-1.54785"
51,formaggio,"53.79648,-1.54785"
51,formaggio,"53.79648,-1.54785"
51,formaggio,"53.79648,-1.54785"
51,formaggio,"53.79648,-1.54785"
237,forms,"52.20765,0.13200"
131,forms,"52.40656,-1.51217"
17,forms,"52.48142,-1.89983"
24,forms,"52.48142,-1.89983"
239,forms,"52.63220,1.28925"
139,forms,"52.9536,-1.15047"
140,forms,"52.9536,-1.15047"
141,forms,"52.9536,-1.15047"
144,forms,"52.9536,-1.15047"
146,forms,"52.9536,-1.15047"
117,forms,"53.00415,-2.18538"
118,forms,"53.00415,-2.18538"
123,forms,"53.79391,-1.75206"
125,forms,"53.79391,-1.75206"
127,forms,"53.79391,-1.75206"
50,forms,"53.79648,-1.54785"
203,forms,"54.57309,-1.23258"
207,forms,"54.77560,-1.58374"
221,forms,"54.89228,-2.93206"
222,forms,"54.89228,-2.93206"
223,forms,"54.89228,-2.93206"
168,forms,"54.97328,-1.61396"
175,forms,"54.97328,-1.61396"
200,forms,"55.07216,-3.60218"
201,forms,"55.07216,-3.60218"
190,forms,"56.46913,-2.97489"
195,forms,"56.46913,-2.97489"
187,forms,"57.14369,-2.09814"
29,forno pasta,"55.86515,-4.25763"
30,forno,"55.86515,-4.25763"
37,forno,"55.86515,-4.25763"
216,fort street,"55.45862,-4.62849"
237,fortune cookies,"52.20765,0.13200"
237,fortune cookies,"52.20765,0.13200"
237,fortune cookies,"52.20765,0.13200"
237,fortune cookies,"52.20765,0.13200"
138,fosters,"52.9536,-1.15047"
222,fosters,"54.89228,-2.93206"
219,fournation pizza,"55.45862,-4.62849"
219,fournation pizza,"55.45862,-4.62849"
219,fournation pizza,"55.45862,-4.62849"
6,fragrance,"51.51279,-0.09184"
6,fragrances,"51.51279,-0.09184"
6,fragrances,"51.51279,-0.09184"
199,frames,"55.07216,-3.60218"
46,france cabernet sauvignon france,"53.79648,-1.54785"
6,france,"51.51279,-0.09184"
6,france,"51.51279,-0.09184"
6,france,"51.51279,-0.09184"
135,france,"52.9536,-1.15047"
145,france,"52.9536,-1.15047"
46,france,"53.79648,-1.54785"
52,franchise,"53.79648,-1.54785"
6,franciacorta brut,"51.51279,-0.09184"
233,freedom,"50.15201,-5.06654"
87,frenzy,"55.95206,-3.19648"
6,freshness,"51.51279,-0.09184"
235,friday,"50.71936,-3.53271"
236,friday,"50.71936,-3.53271"
186,friday,"50.83333,0.13333"
186,friday,"50.83333,0.13333"
56,friday,"51.45523,-2.59665"
58,friday,"51.45523,-2.59665"
100,friday,"51.48,-3.18"
101,friday,"51.48,-3.18"
3,friday,"51.51279,-0.09184"
5,friday,"51.51279,-0.09184"
7,friday,"51.51279,-0.09184"
7,friday,"51.51279,-0.09184"
7,friday,"51.51279,-0.09184"
225,friday,"51.62125,-3.94490"
243,friday,"52.05834,1.15472"
238,friday,"52.20765,0.13200"
129,friday,"52.40656,-1.51217"
130,friday,"52.40656,-1.51217"
130,friday,"52.40656,-1.51217"
133,friday,"52.40656,-1.51217"
15,friday,"52.48142,-1.89983"
16,friday,"52.48142,-1.89983"
18,friday,"52.48142,-1.89983"
20,friday,"52.48142,-1.89983"
22,friday,"52.48142,-1.89983"
105,friday,"52.6386,-1.13169"
109,friday,"52.6386,-1.13169"
111,friday,"52.6386,-1.13169"
112,friday,"52.6386,-1.13169"
113,friday,"52.6386,-1.13169"
138,friday,"52.9536,-1.15047"
143,friday,"52.9536,-1.15047"
115,friday,"53.00415,-2.18538"
119,friday,"53.00415,-2.18538"
81,friday,"53.38297,-1.4659"
83,friday,"53.38297,-1.4659"
60,friday,"53.41058,-2.97794"
63,friday,"53.41058,-2.97794"
64,friday,"53.41058,-2.97794"
69,friday,"53.48095,-2.23743"
70,friday,"53.48095,-2.23743"
70,friday,"53.48095,-2.23743"
75,friday,"53.48095,-2.23743"
76,friday,"53.48095,-2.23743"
150,friday,"53.7446,-0.33525"
122,friday,"53.79391,-1.75206"
124,friday,"53.79391,-1.75206"
124,friday,"53.79391,-1.75206"
124,friday,"53.79391,-1.75206"
124,friday,"53.79391,-1.75206"
126,friday,"53.79391,-1.75206"
44,friday,"53.79648,-1.54785"
45,friday,"53.79648,-1.54785"
49,friday,"53.79648,-1.54785"
51,friday,"53.79648,-1.54785"
52,friday,"53.79648,-1.54785"
157,friday,"54.58333,-5.93333"
160,friday,"54.58333,-5.93333"
164,friday,"54.58333,-5.93333"
206,friday,"54.77560,-1.58374"
208,friday,"54.77560,-1.58374"
209,friday,"54.77560,-1.58374"
210,friday,"54.77560,-1.58374"
211,friday,"54.77560,-1.58374"
224,friday,"54.89228,-2.93206"
26,friday,"55.86515,-4.25763"
28,friday,"55.86515,-4.25763"
29,friday,"55.86515,-4.25763"
30,friday,"55.86515,-4.25763"
32,friday,"55.86515,-4.25763"
33,friday,"55.86515,-4.25763"
35,friday,"55.86515,-4.25763"
36,friday,"55.86515,-4.25763"
37,friday,"55.86515,-4.25763"
38,friday,"55.86515,-4.25763"
86,friday,"55.95206,-3.19648"
89,friday,"55.95206,-3.19648"
91,friday,"55.95206,-3.19648"
94,friday,"55.95206,-3.19648"
95,friday,"55.95206,-3.19648"
33,fridge,"55.86515,-4.25763"
157,friend onions,"54.58333,-5.93333"
52,friends,"53.79648,-1.54785"
213,friery,"54.66411,-2.75257"
214,friery,"54.66411,-2.75257"
112,fries ltr bottle,"52.6386,-1.13169"
49,fries salad,"53.79648,-1.54785"
49,fries salad,"53.79648,-1.54785"
236,fries,"50.71936,-3.53271"
186,fries,"50.83333,0.13333"
186,fries,"50.83333,0.13333"
186,fries,"50.83333,0.13333"
186,fries,"50.83333,0.13333"
186,fries,"50.83333,0.13333"
58,fries,"51.45523,-2.59665"
18,fries,"52.48142,-1.89983"
18,fries,"52.48142,-1.89983"
18,fries,"52.48142,-1.89983"
18,fries,"52.48142,-1.89983"
18,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
